sampleID,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Final_Label
TCGA-AN-A0FY-01,0.7365859,-0.10931003,-0.0007812977,0.61010617,0.12092097,-0.87390727,-1.0824784,-0.38855946,-0.76555574,1.4773685,0.03394816,0.66658074,-0.68741,0.39986,-0.07619414,-0.55332637,-0.93663055,-0.45186684,0.2651605,-1.0059522,LumB
TCGA-D8-A27V-01,-1.5078088,0.5941701,0.348943,1.4821298,1.1205819,0.28750777,-0.21734837,-0.32328308,0.3515074,-1.2723228,0.15872532,0.1790313,-0.38211766,-0.1167144,0.42803824,-0.019174367,1.6633785,1.6350733,-0.08987827,-1.2878071,LumA
TCGA-AO-A03U-01,-2.4035978,0.38258988,0.33718628,-1.7998195,-2.5817635,1.2034792,1.2763034,0.6619179,1.2422006,-1.8318595,-1.0224735,-0.56527454,1.6462165,-0.5716472,-0.92475617,1.0952221,0.585095,1.1285702,-0.51617575,-2.3192542,Normal
TCGA-E2-A14Y-01,0.7855465,-1.699568,1.4838775,-4.828203,-2.7498329,-0.4275728,-1.4388583,0.4516588,-0.32456422,0.1429418,1.1055663,-2.3068998,-1.3338103,-1.1160727,-0.5033839,3.8149576,1.0807273,-0.501303,-1.6468258,1.0202864,Basal
TCGA-A8-A06Y-01,1.1384813,0.016056316,2.8279977,0.16162544,0.68590057,-0.2220746,-0.4698787,-0.45537063,-0.49578056,-0.053768218,1.2473874,-1.7584555,-3.264594,0.035894804,0.7899134,-0.3698249,0.013339043,0.17205776,-0.52984095,2.370116,LumA
TCGA-AN-A041-01,1.1139693,1.3871192,-1.4512646,-0.8777628,0.8501541,-0.40277317,-2.1128366,-0.68476003,-1.5555805,0.9134561,0.096751265,1.6825076,-0.34109426,-0.10506749,-0.34461987,-0.7710833,0.33271325,-0.21440957,0.9053643,-0.081517465,LumA
TCGA-E9-A1R2-01,0.41707838,0.07269311,-1.9158515,1.4164151,1.2369325,-1.1275434,-0.8002553,-0.7354771,-0.7872542,0.5098783,0.14798811,0.6459912,0.22393073,1.2496436,1.1461225,-1.0410868,-0.89061004,0.834947,-0.6518498,-0.79113233,LumA
TCGA-BH-A0B2-01,-1.2077323,0.04896391,-1.2944598,0.12469849,0.056500632,0.09162043,0.86152154,0.25337687,0.4314261,-1.0578411,-1.1653568,0.42650202,0.8445463,0.060944818,-0.6559728,0.19883631,0.8019642,1.6185607,-0.44186518,-0.8902339,LumA
TCGA-A7-A0CJ-01,1.8395808,-0.17026043,0.8042884,-1.7252008,0.10611932,-0.60556644,0.6914697,1.0001243,0.4184434,0.41227266,0.29988897,-1.2661728,-1.7807333,-0.5851996,0.023510404,-1.0842049,-0.78078896,-0.4580631,-0.20135243,1.5685422,LumB
TCGA-BH-A0H0-01,2.2187169,1.6593186,-2.7250881,1.8552376,1.8754994,-0.91941214,0.6125163,0.24071045,-0.2588556,-0.45940715,0.04589036,0.5004395,0.8261521,1.2819188,0.4906167,-2.837382,0.15785801,-0.8385846,-0.5247644,3.6066523,LumB
TCGA-AN-A0FW-01,0.54639435,1.4753767,-1.3899152,0.58135295,0.57444865,0.74892247,0.13980521,-0.14070979,-0.81290716,-1.0305196,0.25180647,0.41553408,0.18292442,0.506611,-0.03298731,-0.6424451,1.6274352,-0.026358048,-0.49800673,1.2593989,LumA
TCGA-E2-A1B0-01,-0.7293675,-0.024095116,-0.12862262,-2.8924272,-1.2215035,0.6569013,0.13131629,-0.18682997,-0.5528989,-1.3803085,-0.9636397,-0.78829426,0.514569,-0.4104768,-0.79180694,0.66273004,0.753334,1.364417,-0.6395917,-1.979176,Her2
TCGA-E2-A156-01,2.1196678,-0.0067461915,5.1833706,1.9747097,1.552218,-0.70433706,-1.2030007,-0.4431121,-0.7616297,1.538928,1.1999464,0.03624078,-4.173352,-0.8730006,-0.76464033,-4.9713936,-1.7378454,0.3024868,2.021368,1.4806539,LumA
TCGA-D8-A1JP-01,-0.6397297,-0.29384914,0.16440049,-0.13675827,0.004150059,-0.16167536,-0.69240695,-0.4655371,0.21961096,0.18955341,-0.27149093,0.53923965,0.24995077,-0.26794374,-0.37645903,-0.34888074,-0.018498491,0.68874246,0.08170641,-1.5493865,LumA
TCGA-C8-A12K-01,-1.4474927,0.25026026,-2.0780737,-2.4183762,-2.2196414,0.057483573,2.1738434,3.1546457,0.9549987,0.28305638,-0.23194101,-1.5626693,2.405093,0.123998426,1.4736992,2.4710813,-1.1523845,-0.77765924,-1.9421159,-0.9093574,Basal
TCGA-AR-A2LE-01,0.67100805,1.0824713,0.16848963,0.653849,0.6790642,1.817168,1.5314668,0.5710322,-0.11222992,-0.8678528,0.49270198,-0.18044294,0.19355458,-0.09513985,-1.0011177,-2.2388418,1.3620355,0.29564354,0.33532855,1.2423103,LumA
TCGA-BH-A0HK-01,-0.5625177,1.7712423,-1.2456625,-0.1743127,-0.07146585,1.7129666,0.55746645,0.7113402,-0.6024436,-1.9751388,0.13673148,0.69556385,-0.09245585,0.1374129,-0.6243272,0.0023933826,3.2401378,1.5346411,-1.2686007,1.1201634,LumA
TCGA-AR-A250-01,0.41171774,-0.3799363,-1.3645252,-2.6011026,0.373413,-0.44609976,-1.1623178,-0.34453952,-1.3813559,0.09084606,-0.6821863,0.96739066,0.2024382,-0.36843345,-0.942511,-0.61844033,0.16141377,0.42743656,0.6002524,-1.6258042,LumB
TCGA-D8-A1JG-01,0.36376587,0.5265566,-1.819442,-6.015476,-0.43353322,0.9020044,0.8870386,0.5134653,-1.8918248,-2.138188,-1.5190896,-1.7874868,0.22984631,-0.49800912,-0.652337,-0.21248302,1.1810455,2.387647,-0.9512391,-1.6008848,Her2
TCGA-C8-A134-01,-2.3132865,-1.2318475,-1.2959993,-0.24081694,-0.047307767,-1.3086498,-0.60649574,0.878874,0.30812484,-0.96146137,0.27808547,-0.29870224,1.5690643,0.58011234,1.7314926,3.1686323,0.28319398,0.6801278,-1.6149497,-0.21082154,Basal
TCGA-AN-A0FX-01,-1.7532783,-1.3227599,-1.3314422,1.2458824,0.31224093,-0.9825049,-1.9013354,-0.4136639,0.011482697,0.791059,0.44026375,0.7316594,2.0782955,0.9841075,1.6061594,2.8986232,-0.31051937,-0.60147893,-0.5535258,-2.1086094,Basal
TCGA-A8-A0AB-01,0.08386025,1.0263656,1.8848563,1.5333484,1.019193,-0.81651264,-1.0904437,-0.85235035,-0.51350635,-0.38340443,0.9074042,0.027212571,-1.6273515,-0.09790359,0.83534616,-0.6752517,0.018595383,0.57672775,0.42467365,-5.5395067e-05,LumA
TCGA-C8-A275-01,0.3796649,0.934153,-1.6765707,-4.9913397,-0.2670811,1.0226241,0.97112757,0.81036735,-1.6342713,-2.1264071,-1.0438354,-1.5268447,-0.1319961,-0.442576,-0.27130345,0.04964331,1.4411292,2.0469613,-1.174819,-0.4238774,Her2
TCGA-BH-A1F8-01,1.4065073,0.012238741,-0.026386164,-1.9017779,0.3063485,0.12118299,-0.28311512,0.124501616,-0.76426935,0.4903488,0.019423105,-0.5582189,-0.90638137,-0.056798473,-0.29140788,-1.0945708,-0.07199445,0.36002102,0.32880816,0.13734892,LumB
TCGA-D8-A1JK-01,-0.14450426,0.21417879,-0.08599739,-4.3859453,-2.2056906,1.5172564,0.0815306,0.8289124,-0.46042928,-1.2703422,-1.6827697,-0.122885846,-0.83461577,-1.2301592,-0.82927936,1.679551,1.558367,1.0493662,-0.409499,-0.9933523,Basal
TCGA-A2-A0YJ-01,0.92733437,-2.9045422,3.124036,-3.1479921,-4.8185925,-1.5576631,-2.8321874,-0.14357015,0.1542887,1.5825689,2.5976615,-1.7364932,0.21432886,-0.43751788,-1.8022449,5.6796203,-0.03331256,-2.9422874,-1.3484106,-1.2505542,Basal
TCGA-A8-A08X-01,0.75624347,0.27699974,-0.34900337,-4.514386,-2.8787832,1.2654314,0.9504333,1.7757143,-0.025901921,-0.5685361,-1.6956675,-0.15829086,-0.62934,-1.3293223,-1.0525162,0.84386647,0.83670646,-0.5629624,0.16225427,-0.024146862,Her2
TCGA-AR-A2LN-01,-2.9091966,-0.6318173,-1.5759411,3.6068401,1.3014839,-1.3921996,1.5460548,-0.4157588,0.91996384,-1.412678,-1.9861945,1.0534828,2.3309119,0.25575164,0.1618067,0.1762313,0.44025004,1.7106055,0.5522921,-3.7338662,LumA
TCGA-E9-A1R6-01,2.1821232,-0.040234767,-0.21912414,0.10573782,1.0933781,-0.8922082,-1.5191482,0.22899711,-1.1199179,2.8178518,0.48469946,1.6654841,-1.916891,0.3365041,-0.82991123,-3.0415773,-1.5088749,-0.45197028,1.5237564,-0.31039855,LumA
TCGA-AO-A0J4-01,-2.5466723,-0.9843313,-1.6092424,-0.93304694,-0.57051086,-0.85847175,-0.8759392,1.0413082,0.19237599,0.1300294,1.0271871,-0.5441129,3.1582797,0.81038636,0.97241807,3.3957393,-0.676083,-0.0042369016,-1.7579026,-2.0881295,Basal
TCGA-A8-A09A-01,-0.37285316,0.3959805,-1.742462,0.004290931,0.6479616,-0.3720878,-1.3188512,-0.8046918,-0.7732525,0.11643253,-0.37336662,1.0106045,0.46907538,0.11752679,0.114294775,0.02839284,0.7586159,0.9161942,-0.2106546,-1.0771911,LumA
TCGA-A8-A08O-01,-0.28762653,1.0574372,-1.207503,1.9732857,1.5129365,-1.0201153,-1.5841429,-1.269981,-0.39305517,0.22587639,-0.1505023,1.8548669,-0.063403755,-0.33043694,0.6286151,-0.7075555,0.19559558,0.91288126,0.4204612,-1.2148038,LumA
TCGA-A2-A0SY-01,-0.5741289,0.5541197,-1.2633464,0.9785404,0.19209945,0.52955985,1.3937578,0.10290872,0.6773805,-0.98020285,-1.585849,0.964639,1.0294073,-0.25360668,-1.2207018,-0.13637069,0.65872747,0.3819298,0.33615568,-0.37412637,LumA
TCGA-EW-A1PA-01,0.2922953,0.54276425,-2.8553662,1.7097926,1.4031484,-1.6842296,-0.531516,-0.53827983,-0.639713,0.21099581,-0.6859385,0.8162489,0.3206989,1.3478677,1.55476,-0.48575455,-0.8353164,0.59978914,-0.8949287,0.34820718,LumA
TCGA-AO-A126-01,-0.68924916,1.3549755,1.0780007,1.6581426,0.8928624,1.1634645,0.4838406,0.75720596,1.5149883,0.12556876,-2.6116905,3.8585832,0.06149155,-2.5892317,-2.0962467,0.37806264,0.6538345,-2.0562687,2.4275403,0.28155646,LumA
TCGA-AO-A0J6-01,-0.15700509,-1.242005,0.6717893,-4.426553,-1.6038331,-1.4387687,0.4912466,2.017456,0.30909115,0.2165479,1.0364606,-2.3505049,-0.20859991,-0.70096666,1.1315095,3.0643399,-0.34082606,-0.3450231,-2.3571866,0.92662096,Basal
TCGA-A7-A13G-01,-0.82087976,0.25404212,3.271936,5.179242,1.9489847,0.6535169,2.4078102,-0.564933,1.461342,-0.2415162,-0.30158463,-0.9886307,0.38441956,-0.74871397,-1.6413184,-1.8194474,-0.54381543,-1.5439955,2.635372,-1.4197668,LumA
TCGA-AR-A1AS-01,1.1512954,-0.5250362,5.5655885,-0.17150536,-1.1216851,0.6190133,-1.8671433,-1.0613571,-1.163035,0.3338343,0.75875974,-0.22773775,-3.8808765,-1.2832334,-1.4318668,-0.7349094,0.49952447,0.8975531,0.85904044,-0.15588146,LumA
TCGA-C8-A1HJ-01,-0.8430979,-0.35815078,-0.7001263,0.40185267,0.080750436,0.81605786,0.18861648,1.0994803,0.86205536,1.1424389,0.3258167,-0.014502033,1.6219646,0.6958159,1.5010012,3.0897603,-0.42622843,-1.2424356,-1.0008525,0.3181514,Basal
TCGA-D8-A1Y1-01,1.242693,-0.66856295,2.7027147,-0.6370077,-0.79440165,-0.23116653,-0.29046646,0.3306008,-0.061710007,0.81009907,-1.1268611,1.4925522,-0.59864295,-1.6335915,-2.8295898,-2.363993,-1.3743062,-0.7392572,2.4167118,-1.5250945,LumB
TCGA-B6-A0IE-01,-0.44355124,0.4775455,-0.10468249,1.7744293,0.7131959,0.33116567,0.55994654,0.93595314,0.3972799,-1.4023099,-0.9841628,1.6302067,-1.0836407,-0.28388467,0.98425734,2.10164,1.2164938,-0.14270368,-0.8162062,3.0563881,LumA
TCGA-BH-A0DD-01,1.7704965,-0.5849077,0.02404575,-1.400675,0.97630394,-0.3123934,-0.03630007,0.364255,-0.6225226,1.0746307,0.44659856,-0.6949074,-1.3272132,0.18830553,-0.26601714,-3.4735463,-1.1108084,1.6198539,0.5521545,-0.18372783,LumB
TCGA-A2-A0YT-01,1.0971775,1.0596962,-1.7516235,-1.6239601,1.2630808,-0.07909392,-0.72296387,-0.108282626,-1.5356239,-0.5276556,0.27261057,0.21491867,-0.69023293,0.6640052,0.15468305,-0.711858,0.75225097,0.98952293,-0.4967849,0.691481,LumB
TCGA-A2-A0EN-01,-1.2130786,0.39237046,-1.1437205,0.5015549,-0.09570183,0.75874436,2.3766258,0.35557973,0.7847235,-1.6088872,-2.085866,0.5595223,1.8079841,-0.15782526,-1.7115824,-0.32116956,0.5407269,0.9276421,0.5652022,-1.2972256,LumA
TCGA-E2-A10C-01,1.0478154,0.90209174,-0.48846793,-1.3342445,0.58143866,-0.0022112355,1.0155951,1.4154236,-0.18706802,-1.6323106,-1.7679446,0.81311256,-1.2922361,-1.4372185,1.3020226,0.19548444,0.15281196,0.54851276,-0.5557944,2.643702,LumB
TCGA-A2-A25F-01,-2.898261,0.26993552,-3.577467,-1.3897758,-2.6978822,-0.69519013,2.8593204,1.8615246,0.47631976,-0.41846102,-3.0531952,0.677257,4.3090787,0.66310006,-1.077938,0.5100275,-1.9906397,0.7744981,-0.08685944,-3.427827,Basal
TCGA-A8-A08L-01,0.5816931,-0.7346415,-1.8872389,-1.5257363,1.6586875,-1.4547937,-1.3029728,-0.38784727,-1.3095714,0.51943064,0.43067876,-1.5948511,-0.69102824,1.3035969,2.077499,-0.13887465,-1.0714772,1.0683488,-1.6027385,-0.7324944,Her2
TCGA-A2-A0D4-01,1.7782137,3.3275802,-1.1094195,1.3816005,1.502538,-1.1718847,-1.9265937,-1.447298,-1.5189679,-0.90649885,0.64804476,1.2598885,-1.37405,0.16773608,1.6571159,-0.6242143,1.2930336,-0.4411982,-0.5718351,3.3364735,LumB
TCGA-EW-A1IW-01,-1.0231893,-0.034548976,-1.33774,0.9050493,0.84255695,-0.79200643,-0.91810113,-0.45766845,-0.21771178,-0.672944,-0.0416539,0.6132183,0.5294081,0.50080705,0.97482836,0.05528282,0.5799853,1.7541685,-0.9944571,-1.640485,LumA
TCGA-B6-A0IQ-01,-0.2606285,-0.6222259,-0.08137882,-0.4428037,1.0048355,-0.48140883,1.2598196,1.30451,0.9702879,0.49789235,0.120519556,-1.1738852,0.084869206,0.50340873,1.9409571,2.6694539,-0.880138,-1.3665745,-1.9379109,1.8039382,Basal
TCGA-BH-A1EW-01,-0.3681307,-0.03803021,-1.500301,0.03997542,1.034077,-0.54514956,-0.022667812,-0.38565245,-0.5776891,-0.59247947,0.21625102,-0.4446093,0.97905374,1.0065414,0.66721576,-1.2745745,-0.008371234,2.4294112,-1.407408,-1.3505394,LumA
TCGA-BH-A1FG-01,1.0666897,0.5235651,0.5074116,0.02375336,0.40704605,1.73504,1.2530283,1.4827318,-0.036011808,-0.39215645,-0.12287213,0.9609281,-0.32221735,-0.67584765,-1.1162006,-0.917581,1.6392477,-1.2265722,0.4123269,3.2161255,LumA
TCGA-AR-A0TS-01,-3.246025,-1.252173,-2.9089293,0.17990923,-0.09881051,-1.8228015,0.11917693,0.8758978,-0.5438246,-0.4052977,-0.14752221,-0.52501243,4.3179245,1.7156532,1.9619755,2.7921383,-1.389962,1.2634945,-1.908488,-2.6384296,Basal
TCGA-A8-A06X-01,2.551954,0.268226,-1.9989464,-3.882043,-0.28403044,0.21692146,0.250603,2.1818478,-0.02323237,0.818681,-0.51993084,0.9220608,-0.6411013,-0.48234463,-0.7548812,-1.8086259,0.4348737,-0.90536994,1.0175976,1.7418652,LumB
TCGA-D8-A140-01,1.6346811,0.40172017,-4.1837797,0.46652514,1.5489978,-0.08875702,1.0607795,0.26195714,-0.84886825,-0.054802492,-0.6313649,0.28745124,1.4202789,1.5645591,-0.24684045,-3.145228,-0.1345908,1.2866063,-0.3968657,0.87024873,LumA
TCGA-A2-A0CZ-01,-2.255045,0.26291847,-1.0945376,1.7931384,0.08271764,0.573747,-0.050782114,-0.00025388598,1.3446842,-0.14544854,-2.08419,2.2249293,0.49974808,-0.9496508,-1.0558026,1.718215,1.3658295,0.022618553,0.4788879,-1.0647895,Normal
TCGA-AN-A0XS-01,-0.25932822,0.78645825,-2.3616407,1.4972844,0.34377563,-0.0756468,1.3322682,0.2629878,1.0458417,-0.48447776,-2.7058172,2.4599051,1.2705365,-0.5984475,-1.5005442,-0.48438704,0.28259268,0.031541687,0.835565,-0.302113,LumA
TCGA-A2-A04Q-01,-1.9564853,0.07816603,-1.4937867,-1.5798166,-1.8540261,0.29645544,2.1794622,2.5778255,1.1560556,-1.4905016,-1.6641201,0.16193968,0.5267796,-0.67711884,0.712585,2.105281,0.48059684,0.57657933,-1.4290719,0.9227989,Basal
TCGA-A8-A076-01,0.5523257,0.091335505,-0.7866454,-2.2432797,0.8438283,0.4170458,-0.09046806,-0.20251639,-1.2562766,-0.6479815,-0.18687487,-0.18805225,0.12972674,-0.19695617,-0.7447525,-1.2664623,0.43318987,1.3548089,0.42917964,-0.8018814,LumB
TCGA-BH-A0BV-01,0.42184028,0.29568535,-1.1615934,-0.7689869,1.1741809,1.666344,0.4495839,0.98332393,-0.53046197,-0.55426323,0.3257127,0.46964282,-0.5308857,0.08481053,-1.3453431,-2.6383886,1.3843913,2.5757601,0.5050185,-0.022103272,LumA
TCGA-E2-A109-01,1.4505752,0.33446214,-3.2077413,-1.5272526,1.8328722,-1.0656192,-1.7349813,-0.38478863,-2.0298667,1.2280426,0.0076362714,0.5573849,-0.3929208,1.227057,0.5688328,-1.3421893,-0.63770235,-0.0024989494,-0.04491442,0.06222961,LumB
TCGA-BH-A1FL-01,-0.2569444,0.26323766,-0.39255172,1.9401679,0.7299074,-0.97596526,0.472635,-0.19154012,0.4843208,-0.34415984,-0.6134725,0.6230431,0.29402867,0.03165555,0.040194765,-0.6269145,-0.21069205,0.43918917,0.14553471,-0.12140178,LumA
TCGA-E9-A1NI-01,0.22889219,0.21807072,2.477086,0.14203778,-0.12825854,0.22527479,-0.7025805,-0.1731659,-0.28584528,0.087962955,-0.36152822,1.3717797,-1.3260208,-1.2380564,-1.2338569,-1.0722954,-0.12891763,0.10426464,1.3735311,-0.2547445,LumB
TCGA-A8-A07R-01,-0.04997801,-1.758858,0.44610652,-2.4563437,-1.3137541,-1.2042727,-2.5225122,-0.31793928,-0.37869868,0.9416807,1.4696283,-0.6839593,0.34643358,0.3455447,0.20807534,3.0044487,0.8526809,-0.32929838,-1.4223886,-0.51476103,Basal
TCGA-AN-A03Y-01,1.6122153,0.08585097,-0.2447489,-1.1582328,-0.3173982,-0.18709563,2.156161,1.5404528,1.0337443,-0.14712924,-0.6616265,-0.49369076,-0.16874991,-0.31301308,-0.47228777,-1.2099991,-0.6746149,-0.52238667,0.17222619,1.6218193,LumB
TCGA-BH-A1FH-01,-2.8810818,-0.40770012,-1.9264423,3.1949654,1.4109704,-1.6006308,0.11442576,-0.64104563,0.94971955,-1.100668,-1.5747052,1.3988881,1.8899231,0.22700712,0.98476386,0.79520655,0.7357158,1.638376,0.014785613,-3.8891006,LumA
TCGA-AN-A0XN-01,0.48258415,-0.96037453,2.1188817,-2.053035,-1.9071093,0.059811305,-0.31006694,-0.100361496,0.100612044,0.57803136,-1.3048807,1.1083157,1.0445048,-1.3106245,-3.1694946,-1.4877063,-1.8320615,-0.4328644,1.5975956,-3.3614285,LumA
TCGA-A1-A0SK-01,2.6173618,-2.270363,-3.5428832,0.33566988,2.1814227,-2.3756025,-4.167966,-1.5161287,-1.9805717,5.0664077,2.506719,-1.5203315,0.4379133,5.4162736,5.0912104,1.8194529,-2.613301,-1.8007984,-2.7006152,-2.0322123,Basal
TCGA-BH-A0AU-01,0.21302368,-0.11936085,-2.0000174,0.302696,0.72252744,-0.70642036,-0.56419164,-0.47455955,-0.58367616,0.5727042,-0.16082893,0.77315116,0.77512956,0.7770506,0.28794628,-1.2239695,-0.689787,1.1466953,-0.3758447,-0.9879314,LumB
TCGA-AR-A1AQ-01,-0.22886217,-0.009960921,-1.4734201,-3.1764386,-2.8886054,0.41953105,2.102503,3.2141018,1.3660798,0.6734926,-0.45705134,-1.1685802,1.0051602,-0.2828905,1.1842332,1.7133118,-0.109953076,-1.4194843,-1.4266024,0.064030655,Basal
TCGA-GM-A2DB-01,-0.34242845,0.044302866,0.156373,-2.2211432,0.6040201,1.0301713,-0.028422864,1.117608,-0.022461452,-1.7596776,-1.621555,-0.22895204,-2.6999013,-1.5733819,1.2357143,2.847947,1.6063173,1.1173804,-1.3270513,2.714067,Her2
TCGA-E9-A244-01,-1.468904,-0.27735844,-0.15966661,-0.6123458,-2.2762973,1.8607396,0.11786113,1.5504428,1.5598323,1.2763726,0.62804204,0.51440895,2.4090624,-0.33700657,-0.09198186,4.024401,-0.1567299,-1.3967689,-0.36279175,-0.99235904,Basal
TCGA-AN-A04A-01,0.22642152,1.1236646,-0.46434504,-0.63254493,0.04877494,0.3264514,-2.7274787,-0.685014,-1.3479273,1.1446118,0.17057574,2.2289925,-1.4380238,-0.15326717,-0.54690826,0.97367615,2.1701841,0.7783469,0.21685383,-0.095255636,LumA
TCGA-E2-A14O-01,1.2652406,0.50583744,1.6842691,-0.8057508,0.7110345,1.131104,1.0857406,2.566676,0.35708672,0.050499227,-1.2874213,2.1863744,-1.0075307,-2.076737,-1.1593367,-0.50331473,0.60210836,-1.888569,1.6003598,3.7079022,LumB
TCGA-A7-A0D9-01,0.6373476,1.5440953,-1.9747475,1.4574949,1.5551667,-1.5732203,-2.736368,-1.7888075,-1.8370867,0.5768019,0.18867454,1.8725102,-0.72931993,0.54892594,1.3862188,-0.03377146,0.06800453,0.15908296,0.14030433,-0.7364756,LumA
TCGA-AO-A0JJ-01,-1.5817529,0.45530558,-2.5036976,1.8452774,0.31760362,0.8442971,1.6964777,1.2373637,0.47363448,-1.6497611,-1.282275,1.0999136,1.107731,0.6920382,-0.57119983,-0.39354113,2.3877282,2.3565755,-1.3741242,0.21595997,LumA
TCGA-E9-A1RE-01,1.993041,1.3608638,-3.2273223,-0.26926303,1.5374,-0.512458,-0.4308276,-0.23285851,-0.9075538,0.9076091,-0.66024476,1.2574408,0.9308419,0.7643693,-0.4724566,-2.2005055,-0.84486026,-1.5051392,1.3323374,0.9515588,LumB
TCGA-AN-A046-01,0.5813271,0.075609826,0.43992475,-0.82850695,-1.0251677,1.5658755,2.6255696,1.4886093,1.0368096,-0.75230944,-1.3850294,0.116013415,0.54254335,-0.72177297,-1.6087416,-1.2587708,-0.071712896,-0.34610274,1.1970124,0.033639364,LumA
TCGA-AO-A0JF-01,-1.7087736,0.08376561,-0.6198411,0.6218307,0.42096397,1.0031184,1.4121691,-0.41617534,0.6048647,-1.5443293,-1.6614705,0.86194927,1.2236643,-0.57284594,-1.8872164,-0.5566699,1.2069678,1.324224,1.1112883,-2.0573375,LumA
TCGA-A2-A0T0-01,0.0317785,-1.6581291,1.1131225,-2.5698743,-2.7396727,-0.63223386,-1.3509029,0.32034436,0.2716351,0.5556158,0.5277175,-0.41208777,0.036677938,-0.6675542,-1.0313154,2.6265495,0.5946024,-0.96645755,-0.68554044,-0.16318774,Basal
TCGA-A8-A07P-01,1.2594109,0.7943882,-0.946041,-1.0142279,0.72276056,0.9419511,0.054592334,0.60012263,-0.42760077,-0.00050367415,0.3511395,0.75673634,-0.2913184,-0.15895016,-1.0548885,-2.3009045,0.72042054,0.52875674,0.82073945,0.7249734,LumA
TCGA-A7-A3J0-01,1.3260827,-0.39178646,-1.3085674,3.359756,2.9628723,1.2993498,1.2107131,-0.98086816,-1.2878895,1.9845436,2.9963596,-3.249252,-0.008725185,3.946788,2.8843198,-2.2154188,-1.2968545,1.2670397,-2.244255,-1.9729061,LumA
TCGA-C8-A26Y-01,0.57075906,-0.29512408,-0.13720949,-3.5666344,1.1547639,-1.5012275,-1.469948,-0.55275005,-1.1505585,-1.3670235,0.17041484,-2.764277,-2.5959601,-0.32665166,2.737976,1.674519,0.04318191,1.7666378,-2.3180315,1.2043589,Her2
TCGA-A7-A26F-01,-0.0368948,-0.103550434,1.0072489,-3.308629,-2.4901528,0.32773075,0.8840482,-0.04244157,0.22912824,-1.118502,-0.77031153,-1.8629056,0.74157834,-0.6264916,-0.91391414,0.33987242,-0.46888822,0.56891155,-0.68321556,-2.2357981,Basal
TCGA-BH-A1EV-01,0.40026262,-0.09694244,2.5245688,-1.3265179,-0.25137404,0.6007874,-0.91293246,-0.96540403,-0.9474919,-0.49946976,0.400675,-1.2621243,-1.4034749,-0.35663462,-0.41560555,-0.5282773,0.3293045,1.8494437,-0.038316283,-1.362135,Her2
TCGA-AO-A03V-01,-0.16177852,1.0876203,-1.0731099,1.4412233,1.1430641,-1.0158643,-1.3083932,-0.86847407,-0.64914644,-0.7677721,0.072092526,1.013785,-0.65488464,0.28578916,1.4733524,0.27296248,0.33326334,0.91403645,-0.3194817,0.14276278,LumA
TCGA-AO-A125-01,0.24543552,0.14910683,8.023187,3.4831867,2.6885998,0.40340737,-0.37763533,-0.46831852,-0.046945028,0.9616655,0.8053856,-1.6109732,-5.0589447,-2.3166242,-0.9681668,-1.1037972,-1.168711,-2.7649667,1.7661862,5.230225,LumA
TCGA-E2-A15E-01,-1.4029405,0.86209047,0.1475348,2.6504302,1.753309,-0.7416779,-1.4097455,-1.1510392,0.12867281,-0.87160933,0.58258,0.9987884,-0.63799036,0.07329445,1.5357144,0.34643996,1.0198191,1.4480422,0.07322046,-1.8618827,LumA
TCGA-E2-A15D-01,-1.030049,0.32463193,-0.45246574,2.3346868,0.7217801,-0.37881657,0.8366136,-0.2808234,0.95649266,-0.33360156,-1.284881,1.064791,0.6510483,-0.54057884,-0.66283983,0.16796036,0.11501297,-0.099204905,0.8289134,-0.9429492,LumA
TCGA-A7-A13F-01,0.8600095,1.5675807,-0.16852975,0.14269924,0.7164606,0.25076762,-1.678846,-0.5027505,-1.3171755,0.3850076,0.8765802,1.3475407,-1.2996787,0.29801884,-0.024823822,-0.81067854,1.5055726,0.64890105,0.14001118,1.3020864,LumB
TCGA-D8-A1J9-01,0.49877757,-0.3801946,1.2846605,-3.1394222,0.045492563,0.8065998,-0.80585486,-1.2364963,-1.5138121,-1.1249394,0.12328335,-1.4604083,-0.40307367,-0.3175722,-0.741253,-0.6702228,0.5936231,2.39067,-0.36143854,-2.4905365,LumB
TCGA-AO-A0J9-01,-1.1089762,0.5020082,-0.34195012,1.8855488,0.16268577,1.2569028,2.2609842,1.1855581,1.5764699,-0.9039007,-2.6127632,2.4300685,1.0693053,-1.0620264,-1.4278301,1.8007784,0.7005556,-1.4435683,0.9235045,1.0466781,LumA
TCGA-C8-A12M-01,3.9675648,0.78513885,-5.87216,-1.1535538,2.3760803,0.025895711,-1.3079182,-0.3127049,-1.263698,2.9222767,0.1414074,-0.30214635,0.37506503,2.0915427,0.5051964,-3.7087746,-0.12911445,-3.3044934,0.58096,3.1673722,LumB
TCGA-C8-A26V-01,1.0475295,-0.1410065,2.5955715,-1.0053504,-0.021482024,0.8996699,-0.1236842,-0.13385464,0.13229162,0.13345401,0.69573003,-1.9107422,-1.9168061,-0.18598787,-0.029429257,-2.0557768,0.024640322,1.9361103,0.025742272,-0.7363181,LumB
