"gene_id","gene_symbol","logFC","t","P.Value","adj.P.Val"
"ENSG00000144339","TMEFF2",-0.0211060442195584,-0.405326474702318,0.685340777935592,0.753121733995156
"ENSG00000115386","REG1A",-0.0143091740835548,-0.404290807665394,0.686101819012156,0.753792374216827
"ENSG00000259171","RP11-903H12.5",-0.01463831081469,-0.40404137383302,0.686285158623361,0.753828161932515
"ENSG00000196167","COLCA1",-0.0292893125725822,-0.403601642525489,0.686608416301979,0.754017588734877
"ENSG00000261496","RP13-514E23.1",-0.0300103949222209,-0.40201416328279,0.687775890255298,0.755063079524648
"ENSG00000162975","KCNF1",0.0305783087407919,0.401896482610698,0.687862465446954,0.755063079524648
"ENSG00000235033","RP11-61I13.3",-0.0249247451564898,-0.39977411643803,0.689424548101837,0.756611663851885
"ENSG00000265185","SNORD3B-1",0.0398064809826105,0.39726595765741,0.691272288585431,0.758472996034048
"ENSG00000160867","FGFR4",0.0327167995292934,0.397022555020089,0.691451699666402,0.758503400248357
"ENSG00000144285","SCN1A",0.0315435710789094,0.395321463734058,0.692706051050707,0.759712712273204
"ENSG00000113763","UNC5A",0.028393157488569,0.395031103918305,0.692920241166182,0.759780966190989
"ENSG00000136457","CHAD",0.047761737291974,0.394303907300769,0.693456781167061,0.760202566506316
"ENSG00000165379","LRFN5",-0.0243839338493632,-0.394086865965414,0.693616948399219,0.760211473475689
"ENSG00000170743","SYT9",0.0400831329014386,0.392924298609344,0.694475106743617,0.760985214490047
"ENSG00000007171","NOS2",0.0178096750352127,0.392045812022592,0.695123829008637,0.761529172884134
"ENSG00000120129","DUSP1",0.0287131654134746,0.391072060658139,0.695843161336932,0.762150231475281
"ENSG00000164530","PI16",-0.0338731400959564,-0.389534843552095,0.696979296644723,0.763227438288133
"ENSG00000096088","PGC",0.0287365829830718,0.388131072738777,0.698017398823812,0.764196845657775
"ENSG00000158815","FGF17",0.0304321118288462,0.386764672018138,0.699028409389608,0.76513617490106
"ENSG00000235373","RP11-206L10.3",-0.0240055488094153,-0.385931829886207,0.699644898303248,0.765506431680832
"ENSG00000120049","KCNIP2",-0.0268556992546167,-0.385894036485791,0.699672878556281,0.765506431680832
"ENSG00000163209","SPRR3",-0.0295755713888395,-0.383158688681628,0.701699069246707,0.767555315299395
"ENSG00000160282","FTCD",-0.0307093658526121,-0.382918321489475,0.701877221493851,0.767582263225997
"ENSG00000224864","CTC-260E6.2",-0.0406022577438563,-0.382539357240845,0.702158130652295,0.767721551117751
"ENSG00000269190","FBXO17",-0.0183666681794827,-0.378460082317277,0.70518448789598,0.770861923804088
"ENSG00000151320","AKAP6",-0.0183190306392583,-0.377320282816648,0.706030927741714,0.771618500264169
